Chromosome	Genomic_position1	Genomic_position2	G1	Early_S	Late_S_G2	M_stage
chr9	13500000	14000000	-0.005644859280437231	0.003654817515052855	-0.00014146871399134398	0.0021315101301297547
chr11	17000000	17500000	-0.003898277087137103	0.0033472983166575434	-0.0002178656228352338	0.0007688445562962443
chr9	17000000	17500000	-0.0023063327535055578	0.003085547685623169	-0.0010932177814538591	0.0003140026587061584
chr11	18000000	17500000	-0.002587574487552047	0.003706758189946413	1.6251475244644098e-05	-0.0011354358837706968
chr11	17500000	17000000	-0.003509535710327327	0.002005366957746446	0.0006030237826053053	0.0009011444926727563
chr9	23000000	23500000	-0.0027996867429465055	0.0022153157275170087	0.0001284009236712791	0.00045597009593620894
chr9	14000000	13500000	-0.0033129284158349035	0.002166527439840138	-0.00012436966353561728	0.0012707701011095197
chr9	23500000	23000000	-0.0033393877558410166	0.0028679189970716836	-6.63102044200059e-05	0.0005377788911573589
chr11	26500000	26500000	-0.002694961452289135	0.0020251228706911206	-0.00024401497794315218	0.000913852988742292
chr9	14000000	15500000	-0.0017988963983953	0.0020665519637987017	-0.0005103752948343754	0.00024271958391182126
chr9	20500000	21500000	-0.0024583364371210336	0.002395974937826395	-3.095195734204026e-05	9.331340479548089e-05
chr9	21500000	20500000	-0.0027210091007873415	0.0029849376995116474	-0.00037700635439250616	0.00011307773529551923
chr11	21500000	23000000	-0.000551165034994483	0.0021747296676039697	-0.0009805037872865797	-0.0006430608802475036
chr11	22000000	23000000	-0.0009838134981691837	0.00220749843865633	-0.0009564986103214324	-0.0002671864900548826
chr11	22500000	23500000	-0.0005287844454869628	0.002024575439281762	-0.0008433890296146273	-0.0006524021853692829
chr9	21000000	22000000	-0.00045994136378340044	0.0024105931166559457	-0.0013947563711553812	-0.0005558955512242391
chr9	22000000	21000000	-0.0008252586354501546	0.0027832921594381334	-0.0012561746058054267	-0.0007018590491497889
chr11	20000000	19000000	-0.0004446152510354295	0.002314429625403136	-0.0010389710310846566	-0.0008308437012601644
chr11	20500000	19500000	-0.00027095366385765374	0.0024008623091503977	-0.0014272019499912858	-0.0007027065148577094
chr11	20500000	21500000	-0.0007043814162898343	0.0021334704477339985	-0.0011317537224385887	-0.0002973356571430941
chr9	24000000	23000000	-0.0018828794360160827	0.002230252884328365	-0.0004020806751213968	5.470729411172215e-05
chr11	22500000	21500000	-0.0012956351391039788	0.0022230175556614993	-0.000954324088525027	2.6941699434246403e-05
chr9	21500000	20000000	-0.001131318838451989	0.00209278198890388	-0.0003538182922056876	-0.0006076446792576462
chr9	23000000	24000000	-0.0018171730916947126	0.0023475986206904055	-0.0004771575389895588	-5.326821410562843e-05
chr11	16000000	17000000	-0.0010453548980876803	0.0021434659138321877	-0.0008204949670471251	-0.0002776161301881075
chr11	21500000	22500000	-0.0013505236303899438	0.0023726076586171986	-0.001050221937475726	2.8137762274127454e-05
chr9	15500000	15500000	-0.0010544866789132356	0.0024266098043881357	-0.0010003617266193033	-0.0003717609535669908
chr11	21000000	20500000	-0.0041125016286969185	0.0013491556397639214	0.0012673184159211815	0.0014960277709178626
chr9	13500000	13500000	-0.002555327443405986	0.0012401030398905277	0.0017950949753867463	-0.0004798706213477999
chr11	20500000	21000000	-0.003054635599255562	0.0012030876590870322	0.0007691994920605794	0.0010823491698829456
chr11	20000000	20500000	-0.002414878166746348	0.001308808156682062	0.0002271366072818637	0.0008789338637143374
chr11	21500000	21000000	-0.0018762328429147602	0.0010805007768794894	0.00012595166999744832	0.0006697798613458872
chr11	27500000	27000000	-0.001757685700431466	0.0010136903496459127	0.00019993334426544608	0.0005440620268927887
chr11	20500000	20000000	-0.0029837820446118714	0.0017840835789684206	-9.416637767571956e-05	0.0012938647763803602
chr11	18000000	18500000	-0.002460554731078446	0.001831986429169774	-0.00022335438989102842	0.0008519227500073612
chr9	16500000	17500000	-0.0009384146193042398	0.0013312008697539568	-0.0005356086883693933	0.00014282222255133093
chr9	15500000	14000000	-0.0014571466017514467	0.0016903870040550829	-0.00034882943145930767	0.00011558883288671495
chr9	17500000	16500000	-0.0013273116783238947	0.0016281340736895799	-0.0005041418480686843	0.00020331958730821498
chr11	18500000	18000000	-0.0017141970165539533	0.001819910213816911	-0.000259842089144513	0.0001541290032037068
chr9	13000000	13000000	-0.0006765234080376104	0.0016933260019868612	-0.000440280805923976	-0.0005765219510067254
chr9	14000000	16000000	-0.0007806574223650387	0.0010098906175699085	-7.77234747147304e-05	-0.0001515098600066267
chr9	20000000	21500000	-0.0009569354966515675	0.0015206831027171574	-0.00025120367790805177	-0.0003125441013253294
chr9	22000000	20500000	-0.0009875276125967502	0.0013992810621857644	-0.0003716035891557112	-4.014970181742683e-05
chr9	24000000	25500000	-0.000719175738049671	0.0012496446957811712	-0.0004025330301374197	-0.00012793591886293144
chr9	24500000	25500000	-0.0008228488266468048	0.0014168702298775315	-0.00048562298761680724	-0.00010839833794307197
chr11	17000000	16000000	-0.0008568420831579715	0.00146511432249099	-0.00042934769589919597	-0.0001789244881365448
chr11	17000000	18000000	-0.0005975813837721944	0.0011586052482016385	-0.0003837346623186022	-0.00017728891543811187
chr11	17500000	18500000	-0.00013170725578675045	0.001074819080531597	-0.0005797234436613508	-0.0003633883476140909
chr11	18000000	17000000	-0.0002942184219136834	0.0011102134361863137	-0.0004888780706096441	-0.0003271166002377868
chr11	19500000	20500000	-6.317801307886839e-06	0.0016138993727508933	-0.0009967336431145669	-0.0006108481204137207
chr11	20000000	18500000	-0.0002536511554353638	0.0013112618486047722	-0.00036597047073883004	-0.0006916404352523386
chr11	21000000	22500000	-0.0009438918554224074	0.001941009471192956	-0.0007709986763074994	-0.00022611858803429642
chr11	21500000	20500000	-0.0008002274800674059	0.0019877596641890705	-0.0009456066123675555	-0.00024192549899453296
chr11	22500000	21000000	-0.0005070957311545498	0.0011287714738045906	-0.0002421563200186938	-0.00037952004349790515
chr11	23000000	21500000	-0.00038451693253591655	0.0013195475352404174	-0.00033907478500623257	-0.000595955693279393
chr11	23000000	22000000	-0.000591919592989143	0.0014188316999934614	-0.000226712805670104	-0.0006001990899676457
chr11	23500000	22500000	-0.00023776300622557756	0.001654279907234013	-0.000705738243414089	-0.0007107788347639144
chr9	14500000	15500000	-0.0011032747803255915	0.0012644960195757448	-0.00016530511929886417	4.083735257154331e-06
chr11	16500000	15500000	-0.001218327460810542	0.0016915093408897519	-0.0005110337369842455	3.785197040997446e-05
chr9	15500000	14500000	-0.0011648606043308974	0.0013436908833682538	-0.0001778692276275251	-9.613091606297531e-07
chr9	16000000	14000000	-0.001570504962000996	0.0017560287611559033	-0.00018454133096383883	-9.824798326008022e-07
chr9	16500000	14500000	-0.001510760170640424	0.001667719725810457	-0.00011326043459121138	-4.3698846275219695e-05
chr11	15500000	16500000	-0.0010557960369624198	0.0017447537509724497	-0.0005669719626894221	-0.00012198567565064877
chr11	26000000	25500000	-0.0018396085477434098	0.0005871345609193667	0.0010655180958565325	0.00018695577746257185
chr11	25500000	26000000	-0.0021611144416965543	0.0007447848122410505	0.0007445633353199809	0.000671765927108936
chr9	16500000	17000000	-0.0013822082662954926	0.0008152140173478984	0.0005256207776255905	4.13733214372769e-05
chr9	17000000	16500000	-0.001327766734175384	0.000673859374364838	0.0003549498927895911	0.0002989576430991292
chr11	15000000	15500000	-0.001124051574151963	0.0005335614321666071	0.00029589942860184235	0.00029459035431500524
chr11	15500000	15000000	-0.0011343845282681287	0.0007159834203775972	0.00019562332381610758	0.00022277781390585006
chr11	27000000	27500000	-0.0016390577657148242	0.0009483171161264181	0.00019557029736461118	0.0004951702663674951
chr9	16500000	14000000	-0.0009067087279618135	0.0009371720487251877	0.00024654869484947995	-0.0002770118750049733
chr11	17500000	15500000	-0.0007028281703242101	0.0007536688550317195	9.51870548306033e-05	-0.00014602747942262794
chr11	25500000	25000000	-0.0011594843468628823	0.0009302148362621665	0.00017720447503961624	5.206445202929899e-05
chr11	19000000	19500000	1.1174302198924124e-05	0.0007903604717284906	-0.0013092859328025952	0.0005077514564618468
chr9	15500000	16000000	-0.001259292266331613	0.0005034632311435416	-8.291688645840622e-05	0.0008387459674850106
chr9	25500000	26000000	-0.0007494562403735471	0.0005342285090591759	2.79257983493153e-05	0.00018730184965534135
chr9	13000000	15000000	-0.0006829423534782109	0.0007451199518982321	-0.00021988699882058427	0.0001577095390530303
chr9	13500000	15000000	-0.0008173561975127086	0.0007925759127829224	-9.911145643854979e-05	0.00012389176081342156
chr9	17500000	18000000	-0.00046829152561258527	0.0005778566119261086	-0.0004121115809539333	0.0003025466197868809
chr9	18000000	17500000	-0.0004854935221374035	0.0005650934326695278	-0.0004938763479003683	0.0004142763849813491
chr9	26000000	25500000	-0.000906177464639768	0.0006549629775690846	-5.402185925049707e-05	0.00030523595487466084
chr9	26500000	26500000	-0.0005713271617423743	0.0007203150880741305	-0.00039005349681247025	0.0002410654444247484
chr11	17000000	19000000	-0.0006172191526275129	0.0007058586168568581	-0.00020794127485714852	0.00011930191321880556
chr11	25500000	24500000	-0.0006000349530950189	0.0006422536447644233	-0.0001257862684724387	8.35676328279078e-05
chr11	26500000	13500000	-0.0008334087789990008	0.0005071315739769488	-1.7486352953710592e-05	0.0003437633713474497
chr11	21000000	21500000	-0.0012360067572444676	0.0007530301426886598	-4.0776187233859675e-06	0.0004870541510172188
chr9	17500000	13500000	-0.000695738650392741	0.0005966985947452486	3.783070569625124e-05	6.120943580754102e-05
chr9	16000000	13500000	-0.0005881870078155771	0.0006651042844168842	1.929397840285674e-05	-9.621111239539459e-05
chr11	15000000	17000000	-0.0001694015838438645	0.0005014133988879621	4.937083722325042e-05	-0.00038138268282637
chr11	22500000	20500000	-0.0006641968851909041	0.0007226899382658303	1.5655053721275182e-05	-7.414800384140108e-05
chr9	14000000	15000000	-0.0005796451703645289	0.0007589699467644096	-0.00022102577786426992	4.17010196542833e-05
chr9	15000000	14000000	-0.0005849949666298926	0.0007857032818719744	-0.00020320376934250816	2.4952925741672518e-06
chr11	19000000	17000000	-0.0004944182524923235	0.0008339374442584812	-0.00036447277816478165	2.495376320439391e-05
chr11	24500000	25500000	-0.0004589758988004178	0.0005337412236258388	-0.00012560720497276635	5.084179938421585e-05
chr9	13500000	15500000	-0.0006600407548830844	0.0009150559373665601	-0.0002020376799919177	-5.29776603798382e-05
chr9	13500000	16000000	-0.0003417798172449693	0.0005918898707022891	-0.00014957315142964943	-0.00010053694340967922
chr9	13500000	17500000	-0.0002478721886291169	0.0005253896437352523	-7.483334557036869e-05	-0.00020268414846214
chr9	16000000	14500000	-0.0007033706177026033	0.0008282589260488749	-5.033550964981259e-05	-7.455266750184819e-05
chr9	16000000	15000000	-0.0003291289322078228	0.0007237199228256941	-0.00024059108400251717	-0.0001539999386295676
chr9	20000000	22500000	-0.0003164620361076231	0.0008463297272101045	-0.00017646136111579836	-0.0003534064526320435
chr9	20500000	22000000	-0.00032799487089505417	0.0007921998389065265	-0.0003258284443290904	-0.00013837652331858408
chr9	20500000	22500000	-8.493782370351255e-05	0.0005918377719353884	-9.537001751596108e-05	-0.0004115298404940404
chr9	22000000	19500000	-9.241811130777933e-05	0.0005760920525062829	-6.878663043607958e-06	-0.00047679514973424374
chr9	22000000	20000000	-0.0005635002657072618	0.0007606010331073776	-3.9379049303533976e-05	-0.00015772172118886374
chr9	22500000	20000000	-0.00018952025347971358	0.0008057957311393693	-4.09084462262399e-05	-0.000575367029523477
chr9	22500000	21000000	-0.000148044757952448	0.0007980690614203922	-0.000247266874066554	-0.00040275747305713595
chr9	23500000	25500000	-0.0006632259115576744	0.0009486164373811335	-0.00021821835944138	-6.717204564665735e-05
chr9	24000000	26000000	-0.00040103272767737507	0.0005353467364329845	-0.0001169429742731154	-1.7371112653563615e-05
chr9	25500000	23500000	-0.0003895807807566598	0.0005508534261025489	-7.441807974828407e-05	-8.68545423145406e-05
chr9	25500000	24000000	-0.000324264662413043	0.0007390350117930211	-0.00014720652106916531	-0.00026756397273857145
chr9	25500000	24500000	-0.0004370532173197716	0.0007087705074809491	-8.795642788754776e-05	-0.0001837608160712989
chr9	27500000	27500000	-2.0523875355138445e-05	0.000698748731520027	-0.0004612082790117711	-0.00021701659716200083
chr11	15000000	17500000	-0.0002233378217624704	0.0005993657221551984	-0.00014689871240989306	-0.0002291292024892755
chr11	15500000	17000000	-0.0001941639911819948	0.0005285882914904505	-5.169348405615892e-05	-0.0002827307558618486
chr11	25000000	25500000	-0.0007567642256617546	0.0007705693424213678	-3.8294179830700156e-06	-9.975991270039231e-06
chr9	20000000	19500000	-0.0016653904021950439	0.0003456306643784046	0.0014993727207183837	-0.00017961284320335835
chr9	23500000	24000000	-0.0008071621356066317	0.0002644059029989876	0.00026112127088708805	0.000281634705606848
chr9	24000000	23500000	-0.0009016266019898466	0.0003545093000866473	0.0002427441222835114	0.00030437294190051035
chr9	18000000	13500000	-0.0003328731778310612	0.0001477098587201908	0.0001665686271735467	1.859471813077107e-05
chr9	17000000	13500000	-0.0006127629021648318	0.0004881711851339787	0.00016610352031420916	-4.151183129579295e-05
chr9	17500000	13000000	-0.00037492643459700046	0.00028104860830353574	0.0001196309138322249	-2.575310973043088e-05
chr9	17500000	14000000	-0.000598017661832273	0.00041747443756321443	0.00042311582365073264	-0.00024257252516690642
chr9	19500000	22500000	-0.0002448054528940702	0.00029644911555806177	8.350536227226257e-05	-0.00013514904130715877
chr11	15000000	16500000	-7.853354327380658e-06	0.00018951535093947314	8.162213925970719e-05	-0.000263284034190292
chr11	17500000	15000000	-0.00015111970533325801	0.00020694870581792202	9.38624158152379e-05	-0.00014969139538152377
chr11	18000000	19500000	-4.6298914821818474e-05	0.00012699846702162175	0.0002468194696120918	-0.00032751901162555443
chr11	20000000	18000000	-0.0001934506348334253	9.210681892000139e-05	0.00046713486663065853	-0.00036579140796675345
chr11	23000000	21000000	-8.274962310679257e-05	0.00010405234979771194	0.00014722630148753524	-0.0001685289607848972
chr11	23500000	21000000	-0.00012034893079544417	0.00016620872920611874	0.00021424707738333383	-0.0002601068612420931
chr11	27000000	27000000	-0.0006993291841354221	0.0003768655049498193	0.0003967622309573926	-7.42983196687419e-05
chr9	16000000	16500000	-0.0004263172177161323	0.00019151178312313278	-0.0004122135491343215	0.0006470186141086742
chr9	16000000	15500000	-0.0010397457634098827	0.00044652128708548843	-8.015274506760761e-05	0.0006733772330335342
chr11	25000000	19000000	2.4909343210310907e-08	8.130003934638807e-05	-0.00026128316967515274	0.0001799581659724936
chr9	13000000	14500000	-0.0005844000959768891	0.00033394169295206664	7.241399434860795e-05	0.00017804433009587227
chr9	19000000	13500000	-0.0004258808185113594	0.00024349354789592325	6.303811678662897e-05	0.00011934910726267845
chr9	26000000	26500000	-0.00028615885821636766	0.00014015124761499465	5.805800246889703e-05	8.794964996923227e-05
chr9	26500000	26000000	-0.0003538518561981618	0.00022018549861968495	1.1494536374812015e-05	0.00012217176117701456
chr11	25000000	15000000	-0.0002665227395482361	0.0001363934070468531	2.4207097158068792e-05	0.0001059221824107226
chr11	26000000	26500000	-0.0005649355240166188	0.00026025304396171123	3.950920072384179e-05	0.0002651731148944236
chr11	26500000	26000000	-0.0005449668446090072	0.0003146668284898624	1.6486273671034725e-05	0.00021381376136559994
chr9	13000000	16000000	-0.00021734136244049295	0.00013561234081862494	-6.297258096310543e-06	8.802625452517532e-05
chr9	14000000	21500000	-2.826929121511057e-05	8.99991333426442e-05	-0.00014683968183817341	8.510981169820297e-05
chr9	14000000	24000000	-0.00023386499524349346	0.00014975544438584621	-3.1170954753179106e-05	0.00011528043833095581
chr9	14500000	23500000	-0.00025654299097368496	0.000234358299348969	-0.00013821802567690611	0.0001604027391294949
chr9	14500000	24000000	-0.0002903426793636754	0.00020831599249504507	-5.7971894784714094e-05	0.00013999861403135583
